skill,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
area-of-triangles-2,-0.24878152,-0.14404342,0.02128979,0.12918088,0.21280013,-0.036349535,-0.29301134,0.048187792,-0.05296551,-0.10614458,-0.30426314,-0.096986756,0.06751894,0.1995728,0.12816346,0.072736606,-0.05527644,0.13048866,0.26297408,0.01338968,-0.07023516,-0.0018799842,0.06686557,-0.21708372,-0.009648659,-0.20813432,0.048824172,0.029139318,-0.08414721,-0.072684236,-0.120154835,0.0081438385,-0.03688395,0.044064786,0.27918306,-0.12018229,-0.045743432,0.0828047,0.048064288,-0.029085435,0.13681324,-0.03332567,-0.23399061,-0.100432776,0.14906988,-0.045719877,0.1692744,-0.063759476,-0.30655915,0.14262563
area_of_a_circle,-0.26233009,-0.107985035,0.09169587,0.13693832,0.09509008,-0.014734376,-0.17171083,-0.24214429,-0.05255288,-0.10263146,-0.2793773,-0.19908306,-0.03725242,0.06593767,0.0291029,0.10638615,0.04643221,0.0520531,0.27821174,-0.16396439,-0.14378855,-0.17251855,0.14946115,-0.2877944,0.042228382,-0.08561097,-0.08613408,0.07200296,-0.090203375,-0.039497685,0.024576643,-0.07188038,0.056006934,0.05063607,0.0060635107,-0.020610452,0.23692323,0.06134032,0.18274856,0.048418242,0.19501217,0.06508469,-0.22382887,-0.047640316,0.1805018,0.13747735,0.14522515,0.05723296,-0.2542169,0.08520094
area_of_parallelograms,-0.19025114,-0.01359399,0.20584053,0.13735975,0.25382873,0.08716767,-0.22438721,-0.13763183,0.15977168,-0.24581622,-0.22418196,-0.19315535,-0.005912294,0.031268634,0.08625648,0.2256122,0.0034489757,0.0057742465,0.23391038,-0.052129544,-0.10419497,0.0024933028,-0.014051393,-0.23291105,-0.055320505,0.029767983,-0.008080919,0.19694822,-0.09678012,-0.22836803,0.016450204,0.07992978,-0.23122422,0.02259148,0.10674941,-0.05309591,0.03302772,0.13278827,0.025419328,0.02700852,0.23708074,0.12580651,-0.19386788,0.029658383,0.19455525,-0.0016395246,0.09594601,0.04812182,-0.19611852,0.088321514
area_of_triangles_1,-0.20833841,-0.14155656,-0.06327586,0.19186902,0.30110443,-0.023689164,-0.32177478,-0.040800594,0.0051273787,-0.20613687,-0.22530855,-0.10395134,0.01592342,0.2507887,0.032607187,0.15363027,-0.19652921,0.11322085,0.19241339,0.0320363,-0.024583384,-0.0058783526,0.105808996,-0.12419276,0.06496094,-0.16692437,0.05103184,-0.020045053,-0.08234824,-0.12245899,-0.11739621,0.015538917,0.06486067,-0.019296851,0.20819356,-0.11536745,-0.044507727,0.05547132,0.030355109,-0.030689819,0.0449018,-0.0058316696,-0.3015642,-0.026789652,0.07693663,0.0733888,0.12444551,-0.04828525,-0.31901208,0.16435233
areas_of_trapezoids_rhombi_and_kites,-0.17722024,-0.102490306,0.05861555,0.13737702,0.20745969,0.13231348,-0.35337424,-0.14087522,0.007925566,-0.11150103,0.002035772,-0.30495536,-0.09942554,0.104840465,0.048393067,0.0810443,-0.10358938,0.24623805,-0.00369338,-0.070499055,-0.17357999,0.025639087,0.019167194,-0.17996071,-0.086775824,-0.21211816,-0.16759925,0.19962327,-0.24312027,-0.019454835,0.0020887663,0.10599035,-0.05863415,0.05912488,0.11285974,-0.051813655,-0.012893204,0.1887853,0.05789909,0.13659692,-0.00926984,0.21784525,-0.25268438,0.043457743,0.13472553,-0.03754536,0.12656173,0.06938014,-0.15581885,0.07765395
calculating-the-mean,-0.18109688,0.18872714,0.018251982,-0.24285665,-0.17044164,-0.21774964,0.02652274,0.11682645,0.009481604,0.00042113103,0.30908003,-0.11203738,-0.22153756,0.009488836,-0.057958808,0.10641656,-0.011397329,-0.049255025,0.29146627,0.123258926,-0.00052950147,0.1794779,0.10411295,0.105231784,-0.010238059,0.16892938,0.090034485,0.18076845,-0.044699837,0.23910432,-0.16824207,-0.045293458,0.062391967,0.041468266,0.014451404,0.049394127,0.12591033,0.26658094,0.24471784,0.077553295,-0.05007058,-0.072361924,0.009399754,-0.14208569,0.017315026,0.03272078,-0.2509797,0.19235657,0.029418569,-0.04820348
calculating-the-mean-from-various-data-displays,-0.2290636,0.19046333,0.057054807,-0.115266874,-0.08182917,-0.2191421,0.042532872,0.15602532,0.021371461,-0.016615823,0.20988859,-0.091034256,-0.13169877,-0.086802,-0.02565099,0.14121094,-0.018807802,-0.051523946,0.30316943,0.15540199,-0.07061467,0.26141512,0.06950451,0.050484985,-0.010730808,0.2540662,0.07424519,0.072707355,0.019738384,0.25807098,-0.15237042,-0.007282786,-0.03404193,0.0480563,-0.06471162,0.004902269,0.25172377,0.28193718,0.05606384,0.042771265,-0.06424724,-0.072365396,0.07684383,-0.24329554,-0.01898434,0.06428684,-0.2686746,0.1862413,-0.02177907,-0.0893533
calculating-the-median,-0.080551594,0.15717743,0.02678466,-0.29762372,-0.07397582,-0.23523332,0.08109439,0.11205921,-0.02159038,0.13900016,0.2505538,-0.15514164,-0.15844214,-0.027569769,-0.09838182,-0.07827415,0.073111095,-0.07654858,0.30798656,0.106010385,0.008314021,0.18703997,0.05500734,0.11517571,0.008685462,0.2014369,-0.021168137,0.05211497,-0.016724324,0.21685296,-0.017253054,-0.14290106,-0.0470679,0.043607045,-0.028341783,0.09846764,0.14920625,0.27685666,0.07470749,-0.05180844,-0.07169471,-0.19574034,0.079603665,-0.2184089,0.06366159,-0.041595027,-0.1672173,0.32975268,0.042152815,0.08507313
calculating-the-median-from-data-displays,-0.15515636,0.2512574,-0.021087855,-0.18226708,-0.12942146,-0.2444899,0.054010544,0.15429866,0.009150117,0.052025303,0.21512462,-0.13903071,-0.13344534,-0.024736403,0.020085365,0.1936369,-0.038776763,-0.0447304,0.3303764,0.10627603,-0.029995484,0.16437905,0.10225382,0.04323887,-0.008636265,0.21616574,0.10483063,0.12960343,0.004774032,0.24793181,-0.12346654,-0.033762656,0.014200881,0.011500446,-0.04983388,0.0043733604,0.18973687,0.2964646,0.091422625,-0.026298407,-0.14625034,-0.14858325,0.021031754,-0.23245236,-0.02692052,0.107165195,-0.2344036,0.17684217,-0.0052619167,-0.04826214
combining-like-terms-0.5,0.16903548,0.11545469,0.14053875,0.09206586,-0.02290089,0.12766713,0.08378794,-0.012586967,-0.06704246,0.0018708782,0.09006607,0.26582468,0.10645243,-0.07564346,0.04115651,-0.24590471,-0.024696114,-0.27188396,0.24532324,0.21535839,0.032030787,0.15276851,-0.16024888,0.08875522,-0.11510566,0.15101917,-0.14577211,0.06344262,-0.08413822,-0.10283098,0.03045889,0.0643397,0.17275576,-0.06648378,-0.30255035,-0.055884786,0.05282165,0.08106461,-0.32210383,0.0443218,-0.064065404,0.1543422,0.073934354,0.11633403,0.116573945,-0.09096141,0.16495825,0.11518085,0.21519634,0.1439919
combining-like-terms-with-distribution,0.14377713,0.09680755,0.1254214,0.027913457,-0.12070088,0.16765472,0.120077364,0.08476967,0.03601338,0.14363126,-0.010227063,0.2909136,0.14388664,-0.06714753,0.07282618,-0.21639806,0.11594748,-0.25237772,0.18446156,0.18473953,0.007997302,0.22398326,-0.13205862,0.1258065,-0.17406948,0.07186588,-0.14087404,0.13635276,-0.04673701,-0.16770336,0.20085244,-0.056662016,0.083013654,-0.14760982,-0.2567148,-0.06375296,0.086848974,0.15456645,-0.16538863,0.073333286,-0.18318084,0.004755521,-0.0059885187,-0.01533272,0.27103314,-0.023273917,-0.0032723723,0.15001163,0.15131943,0.11194074
combining_like_terms_1,0.12019991,0.06350164,0.21442825,0.063790485,-0.02994716,0.029741812,0.17340966,-0.06288966,-0.045412358,-0.089458995,0.081867,0.24509647,0.15122186,-0.054399423,-0.049106903,-0.27687111,-0.07304475,-0.2647818,0.23152857,0.06169937,0.0045469096,0.1108234,-0.1708895,0.13541436,-0.048555933,0.13179529,-0.16317101,-0.07813503,-0.027357418,-0.0967871,-0.024649635,0.10606905,0.22455393,-0.030010968,-0.22394107,-0.0659018,-0.033719417,0.06112646,-0.42507157,0.018111955,0.040028613,0.116661005,0.0802775,0.22276087,-0.055488676,-0.11522661,0.18896571,0.0464428,0.14029211,0.099540435
combining_like_terms_2,0.26058084,-0.0689376,0.26310444,-0.052606877,-0.018221933,0.1823821,0.11724714,-0.13753134,0.032624923,-0.11176526,0.044393398,0.31436774,0.14263438,-0.0010166547,-0.055705667,-0.21086644,-0.18838917,-0.1588207,0.14277424,0.09167098,-0.031916376,0.004110492,-0.07868187,0.106078476,-0.0047217635,0.10922261,-0.12956159,-0.03428915,-0.07570992,-0.075146064,0.10097975,0.12792362,0.19036949,0.007877528,-0.35467297,-0.067268714,0.06534972,0.03547366,-0.45447323,0.054649577,-0.04382437,0.15535513,-0.020548766,0.044096872,0.02751773,0.04580689,0.056976642,0.08177157,0.085074745,0.029381372
comparing-features-of-functions-0-5,0.14622724,-0.120492704,0.14033169,-0.122752845,-0.032628324,-0.09045982,0.09633921,0.11358304,-0.026404995,0.02863317,-0.18444939,0.12665796,-0.067454904,-0.039670467,-0.26750067,-0.1000026,-0.23054218,-0.26288745,0.14328508,-0.12026542,0.051920775,-0.074849546,-0.2599852,-0.088749714,0.14095505,0.09042472,0.118209794,-0.15240216,0.038898524,0.10826701,0.16272618,0.17338833,-0.07573164,0.19157968,0.20568599,-0.17459552,-0.124410376,-0.25294968,-0.22698666,0.044590004,0.22771306,0.15724836,0.094482504,-0.016931787,0.027216509,0.13808073,0.046374664,0.14491963,0.07448057,0.01001009
comparing-features-of-functions-1,0.14005324,-0.14389135,0.22593765,-0.13212962,-0.035480488,-0.02001821,0.16830714,0.08720879,-0.017644238,0.1283671,-0.1785671,0.20678794,-0.006746664,0.03482263,-0.35241356,-0.18333967,-0.13396306,-0.28812167,0.24708286,-0.19467035,-0.040261213,-0.1105555,-0.17762798,-0.082488455,0.14699948,0.06478111,0.11702693,-0.20236921,0.08992675,0.05791593,0.08290426,0.12375345,-0.03568052,-0.00016189794,0.13118945,-0.0975707,-0.12940338,-0.092984825,-0.21378474,0.008472619,0.12250256,-0.028976025,-0.01725403,-0.17561148,0.13352364,0.118208244,-0.06967525,0.23010238,-0.004486175,-0.033326447
comparing-proportional-relationships,0.16013612,-0.14671095,0.019402493,0.06619489,0.06695074,0.18242206,0.12273506,-0.050165426,0.079198964,-0.120137215,-0.113123514,0.14824931,0.2413416,-0.2244387,-0.065918125,0.042278275,-0.2711723,-0.2543648,0.08068104,-0.1796007,0.11255752,-0.081589885,-0.18211913,-0.107892655,0.26343742,-0.022361197,0.16288194,-0.11082893,0.14362943,0.01892915,-0.05609208,0.28698575,-0.057014987,0.10389349,0.06489221,-0.10680929,0.041258566,-0.3377436,-0.13206522,0.00017659251,0.022574814,0.14768852,0.19526517,0.023570554,-0.0975327,0.13320112,-0.058061205,0.07453664,-0.03726159,0.06858805
comparing-rational-numbers,-0.04760757,0.060992084,0.12736171,-0.23220024,0.029471477,-0.12019364,0.10930559,0.06691117,0.02250747,0.1129509,0.09923958,-0.33238122,-0.07373654,0.08492972,-0.19195527,-0.044253964,0.028302468,-0.08948594,0.2646064,0.11026323,-0.1182131,0.038311183,0.028159186,0.17603762,0.28270677,0.09442342,-0.07290168,0.089699656,0.25601783,0.12132739,0.16628689,-0.19700934,-0.10759975,-0.11104637,0.11290228,-0.035020694,0.094815314,0.122668914,-0.0021543547,-0.0829458,0.0008958209,-0.17772636,0.045546897,-0.19959825,-0.19144845,0.08923855,0.110947095,0.22454995,0.21773776,0.15129337
complementary_and_supplementary_angles,0.10227269,-0.034764305,0.0040166504,-0.24021856,-0.14171775,0.009713728,0.038250133,-0.12149074,-0.07386164,-0.16295587,-0.23621756,0.2348398,0.07191944,-0.14417554,0.030830434,-0.043766625,0.15570976,-0.07759598,0.10684064,-0.28791973,-0.09008478,0.014904797,-0.010201192,0.012861694,-0.23412894,0.019362282,0.0885836,0.039254796,-0.2610426,0.0003809273,-0.04323837,-0.22883724,0.12068869,0.040241234,0.18940483,0.23883408,-0.19927604,-0.034828287,0.12061575,0.23013103,0.02793872,-0.22962932,0.14424536,0.01960725,0.2112821,-0.121968314,-0.029890444,0.07599573,-0.13129705,0.16316207
complex-fractions,0.1403666,-0.20175587,-0.01927094,0.014615169,-0.07184431,-0.03341104,0.23515864,0.12788078,0.34636995,0.0123601025,-0.06126059,0.08438872,-0.10440229,-0.06361286,-0.22445059,-0.08805715,-0.0027898278,0.11191849,0.13005109,0.2058004,0.037829377,-0.1242165,-0.055691104,-0.054219168,0.18582857,-0.018454878,-0.277835,0.22126241,0.045570105,-0.1741707,0.15407173,-0.24476856,0.03539097,-0.015557383,0.12363727,0.040236633,0.13772075,0.19126774,-0.045785762,0.13041519,-0.064605884,0.034711987,-0.09396197,-0.019139383,0.082446106,-0.037490442,0.32944486,-0.110813364,0.21576387,0.04485969
computing-in-scientific-notation,0.16300085,-0.027519923,-0.21382882,-0.022917708,-0.10957715,0.18661702,-0.07273019,0.14920838,0.14134295,0.2974516,0.096565716,-0.13864723,-0.26180032,0.012013456,-0.09487283,-0.00910406,0.07948238,0.15069902,-0.2860704,0.1423384,-0.059672203,0.22231811,-0.13566467,-0.020002585,0.19674234,0.06697875,-0.1529375,-0.055071052,-0.1966567,-0.15044378,0.19782569,0.022262529,0.015468482,-0.10990636,0.08845446,0.06420016,0.23653677,0.0067506623,0.21565935,0.1120161,-0.04337486,-0.008899598,-0.13142839,-0.07372903,0.26844984,0.0784999,-0.021788707,-0.011724927,0.09625354,-0.10820609
congruent_triangles_1,0.0791204,-0.05143784,0.09275721,-0.23162185,-0.026167294,-0.07982607,0.028843578,0.024033537,-0.047620546,-0.15158243,-0.19607486,0.27296916,0.13462403,0.0039449623,0.03095094,-0.1531487,0.17367184,-0.090635195,0.072365865,-0.36286548,-0.128361,-0.23307903,-0.093468584,0.019291854,-0.035946935,0.0990353,0.09122815,0.0747569,-0.002924279,0.04913181,-0.027987301,-0.2711447,0.06570784,0.17321809,0.20782442,0.23359014,-0.25771838,-0.0062394687,0.031221127,0.2384419,0.10308282,-0.032748733,0.20617178,-0.05793527,-0.01765143,-0.18167502,-0.07537309,-0.072707884,-0.15619998,-0.008892414
congruent_triangles_2,0.015954275,-0.031811077,0.11842849,-0.19407095,-0.03989269,-0.010486912,-0.049791873,0.011708847,0.04278611,-0.22448103,-0.2733471,0.2929884,0.20579955,0.022478271,0.03251969,-0.025012977,0.0935652,0.027447334,0.17918883,-0.3220306,-0.19355445,-0.043304008,0.08652785,-0.04713439,-0.14996165,-0.025137477,0.0878705,0.10632639,-0.07532585,-0.09255024,-0.1171454,-0.21938163,0.21108052,0.10191153,0.19228466,0.1643257,-0.09823511,0.05035435,0.14782329,0.16840677,0.13909315,-0.142938,0.13126703,-0.066120006,-0.014314614,-0.14750034,-0.0968932,-0.18943617,-0.24903886,0.029051514
constructing-and-interpreting-absolute-value,0.2158541,-0.15022588,-0.14416812,0.12284054,0.01709212,-0.11643973,0.11213787,-0.019512732,0.026083874,-0.32572863,0.04885023,0.09774837,-0.024167333,0.024884649,0.021937534,0.22611243,-0.26182643,-0.001366305,0.07260974,-0.20025222,0.17488661,-0.25952318,-0.04730907,0.07138704,0.26504767,0.082452536,0.15730475,0.088318184,0.18644677,0.13929436,-0.13896133,0.22480911,0.07923426,0.11571966,0.12113849,0.10063117,-0.07936672,-0.1391385,-0.031396348,0.049641006,-0.13227755,0.16150388,0.1293288,0.130424,-0.25972793,-0.0154906595,0.15480837,-0.022561138,-0.021435853,-0.017030215
constructing-scale-drawings,-0.13191496,0.11318011,0.036158882,0.06814851,0.18317819,0.085232854,-0.20511538,-0.2239576,0.21052289,-0.23289335,-0.11494261,-0.042427152,0.20538847,-0.042148586,0.17057323,0.19061735,-0.06963,-0.22991496,0.30256012,0.047864504,0.03275211,0.08758117,0.02097789,0.008212268,0.039744306,-0.068230465,0.15151516,-0.08759765,-0.10394501,-0.20984289,0.07318798,-0.14042151,0.09843408,-0.098449685,-0.030167038,0.08860704,0.048223883,-0.023975356,0.24894072,0.046191484,-0.036824923,-0.2083855,0.04352533,0.036816925,0.044838265,0.08250355,-0.13793682,0.03531458,-0.14521162,0.36999783
constructing-scatter-plots,-0.06824608,-0.036101278,-0.08716101,0.16835132,0.17595352,-0.08257678,-0.14317058,-0.08888049,0.13164024,-0.21042009,-0.033360336,-0.047638725,0.0019898731,0.2859918,-0.08365997,0.23157197,-0.07653158,0.072324604,0.2762769,0.19508496,-0.011733457,0.43528768,0.08561982,0.034182772,0.08878337,0.03799485,0.20883416,0.069622956,0.19893521,-0.12119433,-0.25872785,-0.08083241,0.007488238,-0.1630393,-0.09627439,0.042350277,0.16560483,0.11057062,0.012975048,-0.037712496,-0.051494986,-0.13007788,-0.1249101,-0.138227,-0.10421928,-0.052060917,-0.13048577,-0.093267895,-0.0028142682,0.053647727
converting-between-fractions-and-percents,-0.03350346,0.04732437,0.011591571,0.2318594,-0.0030121298,-0.0025742648,0.054310337,-0.060523905,-0.11016935,0.12447161,0.10955259,0.007437462,0.019784814,0.115471475,-0.11998422,0.33049938,0.17894875,-0.017897218,-0.056294367,-0.24743491,-0.1517805,-0.10764049,-0.045636624,0.09225417,-0.3198272,0.14051135,-0.046246678,0.07193642,0.050764766,0.0081508495,0.31032807,-0.1007983,-0.28927955,-0.08895009,0.13663654,0.116227604,0.041008018,0.034892224,-0.09066587,-0.057269607,-0.27509534,-0.03746972,-0.048261613,-0.0011107017,-0.074775845,0.35627344,0.036945283,0.03607997,-0.11076326,0.11674252
converting_decimals_to_percents,0.2591583,0.037072062,0.103564546,-0.020662414,0.0027368313,0.32288942,0.052472524,-0.058203954,0.09815806,-0.030575912,0.037482444,0.36540377,0.20740443,0.11045815,-0.1015768,0.1317991,-0.12846243,-0.10340118,0.07059009,-0.033922482,-0.06275786,0.05318139,-0.005240858,0.10384959,-0.072380036,-0.0005750007,0.17380345,0.01639835,0.08847843,-0.18081386,-0.109073766,0.2925377,0.034159366,-0.07234661,0.13228367,-0.06886318,-0.03477693,-0.29311,-0.24087028,-0.119292565,0.10314695,0.041450467,-0.032483328,0.029975696,-0.3014754,0.04492949,0.11761534,-0.15083466,-0.021745648,0.15682416
